siniestro_id,rol_victima,vehiculo_victima,sexo_victima,rango_etario,gravedad
lc-2021-0541633,,moto,masculino,entre 18 y 29,leve
lc-2021-0544816,,peaton,masculino,entre 30 y 39,leve
lc-2021-0553195,,ciclista,femenino,entre 30 y 39,grave
lc-2021-0553195,,ciclista,masculino,entre 18 y 29,leve
lc-2021-0554343,,moto,femenino,entre 18 y 29,leve
lc-2021-0558954,,moto,masculino,entre 30 y 39,leve
lc-2021-0559815,,moto,masculino,entre 30 y 39,leve
lc-2021-0564957,,ciclista,,,leve
lc-2021-0564957,,ciclista,masculino,entre 18 y 29,leve
lc-2021-0566631,,ciclista,masculino,entre 30 y 39,leve
lc-2021-0567095,,peaton,femenino,entre 30 y 39,leve
lc-2021-0567095,,peaton,masculino,entre 18 y 29,leve
lc-2021-0567095,,peaton,masculino,entre 40 y 49,leve
lc-2021-0568786,,auto,femenino,entre 30 y 39,leve
lc-2021-0575961,,movil,,,leve
lc-2021-0575961,,movil,,,leve
lc-2021-0575961,,movil,masculino,entre 50 y 59,leve
lc-2021-0576823,,transporte publico,femenino,entre 40 y 49,leve
lc-2021-0588342,,moto,femenino,entre 30 y 39,grave
lc-2021-0604329,,ciclista,femenino,entre 30 y 39,leve
lc-2021-0607721,,moto,masculino,entre 18 y 29,leve
lc-2021-0613409,,moto,masculino,entre 18 y 29,leve
lc-2021-0627492,,moto,masculino,entre 18 y 29,leve
lc-2021-0627492,,moto,masculino,entre 18 y 29,leve
lc-2021-0627994,,moto,femenino,entre 40 y 49,leve
lc-2021-0629019,,peaton,,,leve
lc-2021-0633619,,auto,femenino,60 y mayores,leve
lc-2021-0638465,,moto,femenino,entre 18 y 29,leve
lc-2021-0089510,,moto,femenino,entre 30 y 39,leve
lc-2021-0122096,,peaton,femenino,entre 40 y 49,leve
lc-2021-0134548,,moto,masculino,entre 40 y 49,leve
lc-2021-0134758,,,masculino,60 y mayores,leve
lc-2021-0139477,,moto,masculino,entre 18 y 29,leve
lc-2021-0140650,,moto,masculino,,leve
lc-2021-0148661,,ciclista,masculino,,leve
lc-2021-0166993,,peaton,femenino,entre 40 y 49,leve
lc-2021-0170199,,ciclista,masculino,entre 40 y 49,leve
lc-2021-0170229,,ciclista,femenino,entre 18 y 29,leve
lc-2021-0175203,,moto,masculino,entre 18 y 29,leve
lc-2021-0176760,,moto,masculino,entre 30 y 39,leve
lc-2021-0178019,,movil,femenino,entre 18 y 29,leve
lc-2021-0178952,,movil,,,leve
lc-2021-0178952,,movil,femenino,entre 30 y 39,leve
lc-2021-0182873,,taxi,masculino,entre 40 y 49,leve
lc-2021-0182873,,taxi,femenino,entre 40 y 49,leve
lc-2021-0182873,,taxi,masculino,entre 50 y 59,leve
lc-2021-0184892,,,masculino,entre 18 y 29,leve
lc-2021-0186724,,movil,masculino,entre 18 y 29,leve
lc-2021-0186724,,movil,masculino,entre 18 y 29,leve
lc-2021-0186724,,movil,femenino,entre 40 y 49,leve
lc-2021-0186724,,movil,masculino,entre 40 y 49,leve
lc-2021-0189606,,moto,masculino,entre 18 y 29,leve
lc-2021-0192945,,,masculino,entre 40 y 49,leve
lc-2021-0197961,,moto,masculino,entre 30 y 39,grave
lc-2021-0210484,,,,,leve
lc-2021-0251702,,moto,masculino,entre 18 y 29,leve
lc-2021-0253567,,,masculino,entre 30 y 39,leve
lc-2021-0256864,,ciclista,masculino,entre 30 y 39,leve
lc-2021-0281095,,moto,masculino,,leve
lc-2021-0302402,,moto,masculino,entre 30 y 39,leve
lc-2021-0303253,,,masculino,entre 30 y 39,leve
lc-2021-0305093,,moto,masculino,entre 18 y 29,leve
lc-2021-0305507,,,masculino,entre 30 y 39,leve
lc-2021-0317392,,peaton,femenino,60 y mayores,leve
lc-2021-0318227,,ciclista,masculino,entre 30 y 39,leve
lc-2021-0341497,,moto,masculino,entre 40 y 49,leve
lc-2021-0342522,,peaton,masculino,entre 40 y 49,leve
lc-2021-0344724,,moto,masculino,entre 50 y 59,leve
lc-2021-0348070,,moto,femenino,entre 18 y 29,leve
lc-2021-0349763,,moto,masculino,entre 18 y 29,leve
lc-2021-0372486,,,femenino,60 y mayores,leve
lc-2021-0372486,,,masculino,60 y mayores,leve
lc-2021-0373193,,peaton,masculino,entre 50 y 59,grave
lc-2021-0377176,,,masculino,entre 40 y 49,leve
lc-2021-0398128,,,femenino,entre 18 y 29,leve
lc-2021-0408821,,,masculino,entre 40 y 49,leve
lc-2021-0408987,,,femenino,entre 30 y 39,leve
lc-2021-0413478,,ciclista,masculino,entre 18 y 29,leve
lc-2021-0429228,,,masculino,entre 18 y 29,leve
lc-2021-0431680,,transporte publico,femenino,entre 40 y 49,leve
lc-2021-0439656,,,femenino,60 y mayores,leve
lc-2021-0440603,,moto,masculino,entre 40 y 49,leve
lc-2021-0451726,,,masculino,entre 18 y 29,leve
lc-2021-0455133,,,masculino,entre 18 y 29,leve
lc-2021-0457411,,,femenino,entre 30 y 39,leve
lc-2021-0466505,,,masculino,entre 40 y 49,leve
lc-2021-0469348,,moto,femenino,entre 30 y 39,leve
lc-2021-0472085,,,masculino,entre 18 y 29,leve
lc-2021-0479413,,,femenino,60 y mayores,leve
lc-2021-0499450,,,masculino,entre 18 y 29,leve
lc-2021-0516771,,,masculino,entre 30 y 39,leve
lc-2021-0517446,,,femenino,entre 50 y 59,leve
lc-2021-0523628,,,masculino,entre 30 y 39,leve
lc-2021-0527547,,,masculino,entre 40 y 49,leve
lc-2021-0528592,,moto,masculino,entre 18 y 29,leve
lc-2021-0542114,,,masculino,entre 18 y 29,leve
lc-2021-0544015,,transporte publico,femenino,entre 50 y 59,leve
lc-2021-0544015,,transporte publico,femenino,entre 40 y 49,leve
lc-2021-0548082,,,masculino,entre 18 y 29,leve
lc-2021-0548082,,,masculino,entre 18 y 29,leve
lc-2021-0550174,,transporte publico,masculino,menos de 18,leve
lc-2021-0550174,,transporte publico,femenino,entre 30 y 39,leve
lc-2021-0557204,,moto,masculino,entre 30 y 39,leve
lc-2021-0557204,,moto,masculino,entre 18 y 29,leve
lc-2021-0557781,,moto,masculino,entre 30 y 39,leve
lc-2021-0557781,,moto,,,leve
lc-2021-0559712,,ciclista,masculino,entre 30 y 39,leve
lc-2021-0567127,,ciclista,masculino,entre 18 y 29,leve
lc-2021-0570937,,moto,masculino,entre 40 y 49,grave
lc-2021-0575527,,peaton,masculino,60 y mayores,grave
lc-2021-0587347,,moto,masculino,entre 40 y 49,leve
lc-2021-0590996,,,masculino,entre 40 y 49,grave
lc-2021-0604427,,,masculino,entre 18 y 29,leve
lc-2021-0607976,,ciclista,femenino,entre 18 y 29,leve
lc-2021-0613621,,moto,femenino,,leve
lc-2021-0624946,,peaton,femenino,60 y mayores,grave
lc-2021-0624946,,peaton,,,leve
lc-2021-0625130,,,masculino,entre 18 y 29,leve
lc-2021-0625152,,,masculino,entre 40 y 49,leve
lc-2021-0629161,,ciclista,femenino,entre 30 y 39,leve
lc-2021-0629265,,,,,leve
lc-2021-0630519,,,masculino,entre 40 y 49,leve
lc-2021-0631938,,ciclista,masculino,entre 18 y 29,leve
lc-2021-0638678,,peaton,femenino,60 y mayores,leve
lc-2021-0641473,,,masculino,entre 18 y 29,leve
lc-2021-0651680,,,femenino,entre 18 y 29,leve
lc-2021-0652094,,,masculino,entre 40 y 49,leve
lc-2021-0056456,,utilitario,masculino,entre 50 y 59,leve
lc-2021-0087990,,utilitario,masculino,entre 30 y 39,leve
lc-2021-0095728,,moto,masculino,entre 30 y 39,leve
lc-2021-0147529,,moto,masculino,entre 18 y 29,leve
lc-2021-0147529,,moto,femenino,entre 18 y 29,leve
lc-2021-0148227,,moto,femenino,entre 18 y 29,leve
lc-2021-0189070,,peaton,masculino,60 y mayores,leve
lc-2021-0192318,,moto,masculino,entre 30 y 39,leve
lc-2021-0219269,,,,,leve
lc-2021-0228477,,,,,leve
lc-2021-0241038,,,,,leve
lc-2021-0262238,,utilitario,masculino,entre 50 y 59,leve
lc-2021-0270334,,ciclista,femenino,entre 40 y 49,leve
lc-2021-0270913,,ciclista,femenino,entre 40 y 49,leve
lc-2021-0277146,,auto,masculino,entre 40 y 49,leve
lc-2021-0303598,,moto,masculino,entre 18 y 29,leve
lc-2021-0303689,,,,,leve
lc-2021-0303978,,peaton,femenino,entre 40 y 49,leve
lc-2021-0308166,,moto,masculino,entre 30 y 39,leve
lc-2021-0311345,,moto,masculino,entre 18 y 29,leve
lc-2021-0313605,,moto,femenino,entre 30 y 39,leve
lc-2021-0315068,,peaton,femenino,entre 40 y 49,leve
lc-2021-0315338,,transporte publico,femenino,entre 50 y 59,leve
lc-2021-0320266,,moto,masculino,,leve
lc-2021-0320957,,auto,masculino,entre 30 y 39,leve
lc-2021-0328795,,peaton,femenino,entre 50 y 59,leve
lc-2021-0338990,,taxi,femenino,entre 40 y 49,leve
lc-2021-0344279,,auto,femenino,entre 30 y 39,leve
lc-2021-0346501,,auto,,,leve
lc-2021-0346501,,auto,masculino,entre 30 y 39,leve
lc-2021-0388817,,,masculino,entre 18 y 29,grave
lc-2021-0391734,,,masculino,entre 30 y 39,leve
lc-2021-0396761,,,masculino,entre 40 y 49,leve
lc-2021-0397819,,,femenino,60 y mayores,leve
lc-2021-0400466,,,masculino,entre 40 y 49,leve
lc-2021-0402618,,,masculino,entre 40 y 49,leve
lc-2021-0407102,,,masculino,60 y mayores,leve
lc-2021-0409168,,,masculino,entre 30 y 39,leve
lc-2021-0411996,,,masculino,,leve
lc-2021-0411996,,,femenino,,leve
lc-2021-0420152,,,,,leve
lc-2021-0420908,,,masculino,entre 50 y 59,leve
lc-2021-0435247,,,masculino,entre 30 y 39,leve
lc-2021-0438919,,,masculino,entre 40 y 49,leve
lc-2021-0440343,,,,,leve
lc-2021-0446243,,,masculino,,leve
lc-2021-0447807,,,femenino,60 y mayores,leve
lc-2021-0458994,,,masculino,entre 30 y 39,leve
lc-2021-0465248,,,masculino,entre 18 y 29,leve
lc-2021-0468622,,,masculino,60 y mayores,leve
lc-2021-0474304,,auto,,,leve
lc-2021-0474304,,auto,masculino,entre 18 y 29,leve
lc-2021-0480985,,,masculino,entre 40 y 49,leve
lc-2021-0489463,,,,,leve
lc-2021-0489655,,,masculino,entre 18 y 29,leve
lc-2021-0508474,,,,,leve
lc-2021-0508494,,,femenino,60 y mayores,leve
lc-2021-0509465,,,masculino,entre 50 y 59,leve
lc-2021-0517204,,moto,masculino,menos de 18,leve
lc-2021-0517204,,moto,femenino,entre 18 y 29,leve
lc-2021-0517803,,,femenino,entre 18 y 29,leve
lc-2021-0523423,,,masculino,entre 40 y 49,leve
lc-2021-0526840,,,masculino,,leve
lc-2021-0541223,,,femenino,entre 18 y 29,leve
lc-2021-0541283,,,femenino,entre 18 y 29,leve
lc-2021-0553478,,moto,masculino,entre 18 y 29,grave
lc-2021-0553478,,moto,masculino,,leve
lc-2021-0578138,,,masculino,entre 18 y 29,leve
lc-2021-0583713,,transporte publico,femenino,entre 30 y 39,leve
lc-2021-0591877,,ciclista,masculino,60 y mayores,leve
lc-2021-0601666,,,masculino,entre 50 y 59,leve
lc-2021-0613977,,,masculino,entre 30 y 39,leve
lc-2021-0621862,,,femenino,60 y mayores,leve
lc-2021-0624255,,,masculino,entre 30 y 39,leve
lc-2021-0624747,,,masculino,entre 30 y 39,leve
lc-2021-0630802,,,femenino,entre 30 y 39,leve
lc-2021-0632834,,,,,leve
lc-2021-0636510,,,femenino,entre 18 y 29,leve
lc-2021-0651466,,,masculino,entre 40 y 49,leve
lc-2021-0015071,,moto,masculino,entre 40 y 49,leve
lc-2021-0019601,,ciclista,femenino,entre 30 y 39,leve
lc-2021-0021131,,auto,femenino,entre 30 y 39,leve
lc-2021-0022016,,peaton,,,leve
lc-2021-0025730,,moto,,,leve
lc-2021-0030781,,moto,,,leve
lc-2021-0050415,,peaton,femenino,entre 18 y 29,leve
lc-2021-0064596,,moto,,,leve
lc-2021-0064596,,moto,femenino,entre 18 y 29,leve
lc-2021-0065235,,moto,masculino,entre 30 y 39,leve
lc-2021-0066103,,peaton,femenino,entre 30 y 39,leve
lc-2021-0066121,,ciclista,masculino,entre 50 y 59,leve
lc-2021-0069453,,auto,masculino,entre 30 y 39,leve
lc-2021-0074289,,ciclista,masculino,entre 50 y 59,leve
lc-2021-0077325,,transporte publico,femenino,,leve
lc-2021-0077325,,transporte publico,masculino,entre 30 y 39,leve
lc-2021-0077325,,transporte publico,femenino,60 y mayores,leve
lc-2021-0077325,,transporte publico,masculino,entre 30 y 39,leve
lc-2021-0079643,,moto,masculino,entre 18 y 29,grave
lc-2021-0086003,,ciclista,masculino,entre 30 y 39,leve
lc-2021-0086524,,moto,masculino,entre 30 y 39,leve
lc-2021-0087107,,ciclista,femenino,entre 30 y 39,leve
lc-2021-0104762,,peaton,masculino,entre 30 y 39,leve
lc-2021-0110827,,moto,masculino,entre 30 y 39,grave
lc-2021-0114189,,peaton,,,leve
lc-2021-0115256,,moto,masculino,entre 40 y 49,leve
lc-2021-0115499,,moto,masculino,entre 50 y 59,leve
lc-2021-0125745,,,masculino,60 y mayores,leve
lc-2021-0130067,,ciclista,masculino,entre 18 y 29,grave
lc-2021-0143432,,peaton,femenino,menos de 18,leve
lc-2021-0148733,,moto,masculino,entre 18 y 29,leve
lc-2021-0150454,,transporte publico,femenino,60 y mayores,grave
lc-2021-0164559,,,femenino,entre 50 y 59,leve
lc-2021-0164559,,,femenino,entre 30 y 39,leve
lc-2021-0165711,,moto,masculino,entre 30 y 39,grave
lc-2021-0165935,,moto,,,leve
lc-2021-0165935,,moto,masculino,entre 18 y 29,leve
lc-2021-0179161,,transporte publico,femenino,entre 30 y 39,leve
lc-2021-0195591,,,masculino,entre 18 y 29,leve
lc-2021-0199344,,ciclista,masculino,entre 30 y 39,leve
lc-2021-0218717,,,,,leve
lc-2021-0250210,,moto,masculino,entre 30 y 39,grave
lc-2021-0254035,,transporte publico,femenino,entre 40 y 49,leve
lc-2021-0256571,,transporte publico,masculino,entre 50 y 59,leve
lc-2021-0263411,,ciclista,masculino,,leve
lc-2021-0263675,,auto,masculino,entre 50 y 59,leve
lc-2021-0263675,,auto,masculino,entre 50 y 59,leve
lc-2021-0263675,,auto,masculino,entre 40 y 49,leve
lc-2021-0269544,,moto,masculino,entre 18 y 29,leve
lc-2021-0279604,,transporte publico,masculino,entre 50 y 59,leve
lc-2021-0285806,,moto,,,leve
lc-2021-0289897,,taxi,masculino,entre 50 y 59,leve
lc-2021-0329900,,peaton,masculino,60 y mayores,leve
lc-2021-0334129,,moto,masculino,entre 18 y 29,leve
lc-2021-0337013,,peaton,masculino,entre 50 y 59,leve
lc-2021-0338736,,peaton,masculino,60 y mayores,grave
lc-2021-0345529,,moto,masculino,,leve
lc-2021-0346568,,moto,femenino,entre 18 y 29,leve
lc-2021-0372751,,moto,masculino,entre 50 y 59,leve
lc-2021-0383124,,auto,masculino,entre 40 y 49,leve
lc-2021-0384234,,,masculino,entre 30 y 39,leve
lc-2021-0386143,,moto,masculino,entre 30 y 39,leve
lc-2021-0402130,,,masculino,entre 18 y 29,leve
lc-2021-0402130,,,femenino,entre 18 y 29,leve
lc-2021-0402979,,auto,femenino,entre 30 y 39,leve
lc-2021-0404912,,,masculino,entre 30 y 39,leve
lc-2021-0406735,,,masculino,menos de 18,leve
lc-2021-0408981,,,masculino,entre 18 y 29,leve
lc-2021-0416942,,auto,,,leve
lc-2021-0419638,,,femenino,,leve
lc-2021-0425920,,ciclista,masculino,entre 18 y 29,leve
lc-2021-0442075,,taxi,femenino,entre 30 y 39,leve
lc-2021-0442075,,taxi,,,leve
lc-2021-0442076,,moto,masculino,entre 18 y 29,leve
lc-2021-0442280,,,femenino,entre 40 y 49,leve
lc-2021-0442306,,moto,masculino,entre 18 y 29,leve
lc-2021-0447753,,peaton,femenino,entre 50 y 59,leve
lc-2021-0447753,,peaton,masculino,entre 30 y 39,leve
lc-2021-0448474,,utilitario,masculino,60 y mayores,leve
lc-2021-0448474,,utilitario,masculino,entre 50 y 59,leve
lc-2021-0449565,,ciclista,masculino,entre 18 y 29,leve
lc-2021-0449932,,auto,masculino,entre 40 y 49,leve
lc-2021-0449932,,auto,masculino,entre 30 y 39,leve
lc-2021-0455314,,moto,masculino,entre 18 y 29,leve
lc-2021-0461174,,,masculino,entre 50 y 59,leve
lc-2021-0463197,,,masculino,entre 30 y 39,leve
lc-2021-0481814,,moto,,,leve
lc-2021-0481814,,moto,masculino,60 y mayores,leve
lc-2021-0491320,,,masculino,entre 50 y 59,leve
lc-2021-0493235,,,femenino,60 y mayores,leve
lc-2021-0499564,,,masculino,entre 50 y 59,leve
lc-2021-0506513,,,masculino,entre 18 y 29,leve
lc-2021-0507824,,moto,masculino,entre 18 y 29,leve
lc-2021-0518912,,,masculino,entre 30 y 39,leve
lc-2021-0518912,,,femenino,entre 18 y 29,leve
lc-2021-0529119,,,femenino,entre 40 y 49,leve
lc-2021-0560644,,peaton,masculino,entre 50 y 59,leve
lc-2021-0570436,,transporte publico,,,leve
lc-2021-0579569,,auto,masculino,entre 18 y 29,leve
lc-2021-0579617,,ciclista,masculino,entre 40 y 49,leve
lc-2021-0598894,,peaton,masculino,,leve
lc-2021-0600440,,,femenino,entre 30 y 39,leve
lc-2021-0610266,,,femenino,entre 50 y 59,leve
lc-2021-0610266,,,femenino,entre 40 y 49,leve
lc-2021-0610266,,,masculino,entre 18 y 29,leve
lc-2021-0610266,,,femenino,entre 18 y 29,leve
lc-2021-0610266,,,masculino,entre 18 y 29,leve
lc-2021-0610266,,,femenino,entre 40 y 49,leve
lc-2021-0626270,,,femenino,entre 40 y 49,leve
lc-2021-0628859,,auto,femenino,entre 40 y 49,leve
lc-2021-0631474,,,masculino,entre 30 y 39,grave
lc-2021-0643228,,,masculino,entre 50 y 59,leve
lc-2021-0651290,,,masculino,entre 40 y 49,leve
lc-2021-0652048,,moto,masculino,entre 18 y 29,leve
lc-2021-0000572,,peaton,masculino,entre 18 y 29,leve
lc-2021-0014078,,auto,masculino,entre 50 y 59,leve
lc-2021-0035378,,ciclista,masculino,entre 18 y 29,leve
lc-2021-0053149,,peaton,,,leve
lc-2021-0057310,,moto,,,leve
lc-2021-0083815,,moto,masculino,entre 18 y 29,leve
lc-2021-0093668,,auto,masculino,entre 30 y 39,leve
lc-2021-0093707,,moto,masculino,entre 18 y 29,leve
lc-2021-0098903,,ciclista,,,leve
lc-2021-0113339,,auto,masculino,entre 50 y 59,leve
lc-2021-0117105,,moto,masculino,entre 40 y 49,leve
lc-2021-0145261,,moto,masculino,entre 18 y 29,leve
lc-2021-0153452,,moto,masculino,entre 18 y 29,leve
lc-2021-0154616,,peaton,femenino,entre 50 y 59,grave
lc-2021-0180031,,utilitario,masculino,entre 40 y 49,leve
lc-2021-0191414,,ciclista,masculino,60 y mayores,leve
lc-2021-0198538,,,masculino,60 y mayores,leve
lc-2021-0198937,,ciclista,masculino,entre 50 y 59,leve
lc-2021-0223032,,,,,leve
lc-2021-0250016,,auto,femenino,entre 40 y 49,leve
lc-2021-0260349,,ciclista,masculino,entre 30 y 39,leve
lc-2021-0260349,,ciclista,femenino,entre 18 y 29,leve
lc-2021-0334111,,moto,femenino,entre 40 y 49,leve
lc-2021-0343478,,moto,masculino,entre 18 y 29,leve
lc-2021-0390143,,ciclista,masculino,entre 30 y 39,leve
lc-2021-0401399,,,,,leve
lc-2021-0406057,,auto,masculino,60 y mayores,leve
lc-2021-0415040,,auto,masculino,entre 50 y 59,leve
lc-2021-0420053,,peaton,femenino,60 y mayores,leve
lc-2021-0422463,,ciclista,masculino,60 y mayores,leve
lc-2021-0422615,,peaton,femenino,entre 50 y 59,leve
lc-2021-0422796,,transporte publico,masculino,entre 18 y 29,leve
lc-2021-0428987,,peaton,femenino,entre 18 y 29,leve
lc-2021-0452081,,auto,femenino,entre 40 y 49,grave
lc-2021-0464330,,transporte publico,masculino,entre 50 y 59,leve
lc-2021-0464330,,transporte publico,femenino,entre 50 y 59,leve
lc-2021-0464330,,transporte publico,femenino,entre 40 y 49,leve
lc-2021-0464330,,transporte publico,femenino,entre 18 y 29,leve
lc-2021-0470343,,utilitario,,,leve
lc-2021-0470343,,utilitario,,,leve
lc-2021-0470343,,utilitario,,,leve
lc-2021-0470343,,utilitario,masculino,entre 40 y 49,leve
lc-2021-0499422,,,masculino,entre 50 y 59,leve
lc-2021-0499422,,,masculino,menos de 18,leve
lc-2021-0500729,,transporte publico,femenino,60 y mayores,leve
lc-2021-0513858,,,,,leve
lc-2021-0521318,,peaton,masculino,entre 30 y 39,leve
lc-2021-0548542,,moto,masculino,entre 18 y 29,leve
lc-2021-0548741,,,masculino,menos de 18,leve
lc-2021-0559224,,moto,masculino,entre 40 y 49,leve
lc-2021-0568233,,moto,masculino,entre 40 y 49,leve
lc-2021-0568233,,moto,femenino,entre 18 y 29,leve
lc-2021-0574027,,moto,femenino,entre 18 y 29,leve
lc-2021-0580832,,,masculino,entre 30 y 39,leve
lc-2021-0595130,,peaton,masculino,entre 50 y 59,leve
lc-2021-0604876,,ciclista,masculino,entre 18 y 29,leve
lc-2021-0613587,,ciclista,masculino,entre 50 y 59,leve
lc-2021-0613827,,moto,femenino,entre 50 y 59,leve
lc-2021-0613827,,moto,masculino,entre 18 y 29,leve
lc-2021-0613827,,moto,masculino,entre 18 y 29,leve
lc-2021-0613852,,transporte publico,femenino,entre 50 y 59,leve
lc-2021-0624329,,peaton,femenino,entre 40 y 49,leve
lc-2021-0624329,,peaton,femenino,entre 30 y 39,leve
lc-2021-0630338,,,masculino,entre 18 y 29,leve
lc-2021-0635120,,,masculino,entre 30 y 39,leve
lc-2021-0635120,,,masculino,60 y mayores,leve
lc-2021-0640195,,,masculino,entre 18 y 29,leve
lc-2021-0032276,,moto,masculino,entre 50 y 59,leve
lc-2021-0034628,,auto,masculino,entre 18 y 29,grave
lc-2021-0053725,,moto,masculino,entre 40 y 49,leve
lc-2021-0062207,,peaton,femenino,entre 30 y 39,leve
lc-2021-0062258,,moto,masculino,entre 40 y 49,leve
lc-2021-0391141,,peaton,masculino,entre 30 y 39,leve
lc-2021-0394519,,auto,masculino,menos de 18,grave
lc-2021-0394519,,auto,,,leve
lc-2021-0394519,,auto,femenino,entre 30 y 39,leve
lc-2021-0394519,,auto,masculino,entre 30 y 39,leve
lc-2021-0394519,,auto,masculino,entre 18 y 29,leve
lc-2021-0394519,,auto,,,leve
lc-2021-0401893,,peaton,masculino,entre 50 y 59,leve
lc-2021-0425024,,ciclista,femenino,entre 30 y 39,leve
lc-2021-0430128,,transporte publico,femenino,entre 40 y 49,leve
lc-2021-0443679,,,femenino,entre 18 y 29,leve
lc-2021-0452860,,moto,masculino,entre 30 y 39,leve
lc-2021-0452860,,moto,femenino,entre 18 y 29,leve
lc-2021-0463296,,,masculino,60 y mayores,leve
lc-2021-0473671,,,femenino,60 y mayores,leve
lc-2021-0480363,,,femenino,entre 40 y 49,leve
lc-2021-0496568,,,masculino,entre 30 y 39,leve
lc-2021-0504645,,moto,masculino,entre 30 y 39,leve
lc-2021-0518058,,,masculino,entre 40 y 49,leve
lc-2021-0537029,,,femenino,60 y mayores,leve
lc-2021-0538226,,utilitario,femenino,entre 40 y 49,leve
lc-2021-0538226,,utilitario,femenino,menos de 18,leve
lc-2021-0538226,,utilitario,masculino,60 y mayores,leve
lc-2021-0547017,,peaton,masculino,entre 40 y 49,grave
lc-2021-0556593,,moto,masculino,entre 40 y 49,leve
lc-2021-0589031,,peaton,masculino,menos de 18,leve
lc-2021-0598315,,moto,masculino,entre 50 y 59,leve
lc-2021-0598768,,,masculino,entre 50 y 59,leve
lc-2021-0613563,,,masculino,entre 40 y 49,leve
lc-2021-0619723,,moto,masculino,60 y mayores,leve
